words,sentiment_coeff
spared,96.38075691181919
smartphones,99.29219002428816
american_manufacturers,78.64493122646633
steam,97.9844366677126
spare,91.87497488537645
backlash,101.17167170233571
economist,99.16101372436206
integrated,88.64587719759355
sources,96.16621186532801
components,91.48062026303694
battle_governments,33.72289481940859
unfortunate_casualties,29.680849313596234
america_cattlemen,31.047492464787098
women_consumers,37.114334091757456
endless_retaliation,55.65675502343405
good_path,69.60470470790699
trying_gain,94.38995879556909
13,95.19132197210533
cancelled,102.56951365033795
significantly_higher,100.68608837876792
revise,95.10710936446267
previous_session,108.5279351715285
iranian_oil,91.20669408163945
spectre,106.24706931331374
retaliatory_steps,101.51962238572118
dumping,97.40034098580858
belize,76.09863223888588
presents,85.85866207048495
central_america,87.30904868191101
air,82.67627947230913
english,90.05889444485686
spanish,100.96871138939818
great_potential,82.6543876470184
chamber_commerce,88.45960304745896
chose,101.53150188001148
second_biggest,94.80914589460454
fill_void,116.32905083511879
sense,99.4593288599899
overturn,101.11561321895259
vallourec,77.92934457784922
h1,89.5564794950815
positive_momentum,88.91795432378144
allows,97.81859082024957
manufacturing_facilities,97.75528379223705
pass,86.27809338901051
oil_gas,94.75353620880244
bookings,96.36358589048702
deliveries,83.13999577992773
ideally_positioned,106.97869844125854
capture_opportunities,107.37120592217968
brazilian,95.21126449285971
salt,111.71173321843175
pillars,78.72470601709867
transformation_plan,108.62367779487106
generate_significant,95.53872264869356
cost_reductions,97.80557108403052
improvements,89.34248674199843
generated,97.27932636937129
returning,89.18036272105493
cash_flow,87.49987624737152
soon_possible,73.58780546502861
taking_account,102.57720864250102
gradual,86.61508630012975
confirm,93.0397666119932
positive_outlook,107.832233020532
violated,74.57390110120271
contrary_consensus,71.18430330920243
financial_stability,96.64076239252512
fully_implement,91.6332948952618
establishment,91.61406707839657
national_treatment,99.74545565081867
negative_list,112.6900844400767
foreign_ownership,105.27137318144922
world_agrees,88.14048651391742
unfair_illegal,86.96132826678011
chief_executives,87.53116464656317
pivotal,97.6236371978397
civic,101.37497836596623
definitive,94.75678815405587
embrace,99.69336342750091
destruction,61.43780935140012
empire,84.798135747597
consolidation,89.5529650421406
sphere,105.37508840494938
cuba,98.19110047330624
doctrine,98.02532275110745
imperialism,109.22508617247045
emergence,96.19688461166064
reciprocity,70.6598343581645
negotiations_nafta,63.033786384668666
end_2017,92.67599087941024
import_duties,100.46696472072644
900,83.04355973840023
comprehensively,94.1482597493321
outside_world,87.16277412936249
firm_supporter,77.71880496549953
product_farmers,20.656108299152493
unfairness,100.51362815506282
curtailing,98.80655697135238
months_ago,86.387227025399
nigeria_signed,55.73714510828261
1bn,89.63985555344208
additional_rolling,40.012210585199966
stock_newly,35.14771815502092
constructed_rail,33.37636864093845
lines_road,32.13661054474808
rehabilitation_water,32.85628445067846
supply_projects,35.22912658381731
old_days,95.5009640006148
complicated_war,39.614245755246934
war_syria,31.666911554335194
sending_clear,28.631283123831984
message_united,23.50450787017511
longer_tolerate,29.733969648340082
include_non,28.12171280994922
barriers_theft,38.749927785262436
prevent_escalation,96.42310396943643
joint_statement,95.58619921115205
authority,53.04019509618612
american_families,72.38484256175028
ignoring,78.69397671439467
reinforces,98.66674703667812
way_life,89.23792800588382
sustainability,86.13861971270603
analysis,85.7976443698511
imf,93.18137383516672
transparency,56.182231150504705
stop_working,68.75126388608403
hard_contribute,63.10133862350904
healthy_development,73.74094463122489
meng,94.69027753921692
insist,95.18901032278971
prove,97.06634869136009
putting_pressure,94.63346515954142
applied_materials,92.2944376412495
maker,90.44117204192644
agreement_allow,90.95560886173715
chinese_naval,92.89815155862821
wholeheartedly,102.79510637775972
bad_actors,73.17060382428758
footing,98.12222051849562
thank,94.49933710401088
chuck,26.45827800032082
finish,87.77358480073806
overcapacity,95.25405740305217
remedy,72.77862808861298
dress,74.56977057622083
hits,94.4128829339263
tax_cuts,87.75550018083239
tax_reform,73.39896053409643
managing_director,95.01620216720413
house_speaker,85.00100750310092
john,95.52722199034696
tested,85.10225404307342
raft,99.88999277997983
preparing_action,94.27648869731719
undoubtedly,91.48955868823998
variety,89.25354770071816
promote_healthy,80.23720892773387
prominent,94.28620051536889
associates,94.37767297601667
harder,96.70861494224273
closest,95.82200112341702
carries,89.56494660854618
prevailing,93.47623493669167
destiny,83.7714681098601
mega,77.95076443958953
entire_region,102.9088044970441
regional_connectivity,98.42916455455635
south_asian,82.09385375656275
friendly_relations,101.37067401231246
attended,87.66498377882013
nigerian,98.33217353634889
successful_state,91.62712044389441
infrastructure_construction,75.67024244553775
rising_oil,61.6199227217937
firming_bond,56.5360575859673
yields_widening,51.925755070246645
areas_concern,57.86723233029182
worrisome_spillover,56.013759085228735
negative_effects,69.47367297906172
steven,91.20464037433636
underperformed_industry,69.46412096557576
imposition_tariffs,89.27930309502077
handbags,102.4970533913485
contemplating,104.87944048612697
surprise,87.87805832342411
product_portfolio,80.4644265858077
commendable,100.71546953620012
subsidiaries,91.76896411982028
printing,93.07757395443349
2008,94.39536477428504
rush,86.70863451211672
new_ones,98.2762539927585
need_addressed,84.12830953683662
equally_important,101.85416540033732
farm_families,60.90383623980003
wine,79.17575959578933
let_honest,75.16694258423787
fundamental_point,66.13628337028861
weeks_ago,65.84025155416506
speculated,103.29390733079642
edition,96.37367140372274
waning,100.02991715868332
ultra,88.41553304756295
miami,73.79246655563816
music,53.830663702440624
formed,74.14981657469517
diminished,100.22346741102113
acquisition,96.44232668182048
17,96.69476717959417
wave,92.894169858994
criticism,97.56535914678527
easy_win,91.03139310133345
anger,88.89378721364896
imported_steel,85.23622272745824
aluminum,48.250418288307564
long_period,13.734007324531504
strategically,94.13792176847494
link,90.06560009845826
developing_economies,102.02828875534128
blueprint,91.03300461144683
honoured,94.51563510615853
constructively,87.69759849635656
fulfilling,102.8139749990166
remains_committed,93.17918254835602
opposed,96.99076653220837
middle_ground,104.7085343484822
adult,100.60996203483869
dialogue,96.44120075105688
business_groups,88.47870834885111
taking_wait,103.81772512743336
clear_signal,98.87176958176327
stock_picking,90.84153301825998
express,86.41053096518516
horizon,103.56010936832564
wechat,86.09110867853089
fragile,93.71726191213162
american_farmer,103.98804323039609
swift,94.84295733682691
conclusion,95.87438045662863
eur,91.30725940055939
breaking_key,103.9304253097344
turnaround,83.15469760279939
exactly_right,59.5262322574922
flagrant,48.10649752823706
posturing,105.73549541886294
style,99.8303711646625
eyes,102.73398562052581
ceos,108.584016986229
addresses_concerns,13.758176422934035
raised_tftc,13.110297925373182
regardless_disputed,10.879669614692542
builds_foundation,11.188442176682068
collaborative,14.566101345843725
relationships_taiwan,15.624895854127063
people_supportive,75.55529693350984
play_fair,49.947905980664316
real_patriots,52.28001559730367
supportive,63.35797273778944
hurting_financially,65.01279676440691
dysfunction_washington,88.09246335920264
government_redefined,74.70351547503935
deepening,92.86008602492053
increase_holding,91.94088772984108
avert,87.80075716619871
great_relationship,63.21084650832192
25_years,85.75612654192349
trillions_dollars,95.59994245459265
defend_national,98.33148016250995
protects_american,102.56379466338629
harms_american,96.49222630136086
requires,93.86318064483042
unfair_practices,38.99956462846459
wharton,92.67286221140134
enhances,89.77869743256988
connects,87.60804084094548
current_future,82.74815062739603
university,82.71039157028275
invaluable,94.13107559094344
10000,92.45725017678892
recognises,85.43005822592099
contribution,95.06441594609836
shipping_industry,78.34526830617051
bc,87.34279328491796
create_good,82.7703298798223
strike_deal,102.88815129118217
midterm_elections,94.338855243646
threat_impose,92.14515838635046
auto_parts,90.59815129655901
costing_jobs,50.682134979621914
need_tough,41.00940057647367
way_spark,47.29148417017953
european_asian,50.42503436944782
competitors_getting,59.025726612336044
european_stocks,83.16250236550225
bourses,85.48381122873887
macro_trends,93.52704624898115
lengthy,97.1649312955513
advertisement,74.5980782462976
false,86.88830286675852
video,54.90823116215002
serbia,93.24884741359755
czech,103.21491227169126
pulled,97.73689285217627
deserve,71.3218184505189
memory,55.5923318241141
bulk,97.04008919798581
revealed,84.93553514800904
confused,98.1227288363009
twisted,109.30732118435613
gates,79.5530579656737
piles,98.91924236338981
blocks,79.5623601681201
landed,89.99383004199007
england,92.68794212734524
thousands,97.8832783217994
nails,77.19520019296696
quantity,87.34331724721852
window,97.4076342004128
spirits,99.75895859501786
paint,90.16281597827407
stockholm,80.96803635598464
head_office,96.25144382319469
strengthen_existing,90.91296332379005
important_milestone,105.44702404873843
outward,98.73695588357816
likely_dampen,102.29854627665975
regularly,91.01308240145094
facilitates,104.80002842739599
responsible_unfair,94.03544816695648
grievances,83.32558329151652
engaged_unfair,87.67324073508358
potentially_pull,24.77389145945395
talks_entirely,23.65670755019283
new_outright,23.989377109972786
export_restrictions,31.819157261618646
journey,78.46590984032804
thousand,96.9243296598271
miles,87.0479943427693
networking,89.69761225751851
hardship,87.1684358741931
g20_meeting,91.17104424661315
michigan,84.00565937511199
surpassing,74.95620843721693
13_billion,94.20567525139242
hardworking,101.14566522503942
bad_behavior,87.29858111112345
unify,99.41161560013585
affirmed_commitment,81.59001394241781
playing_rules,105.8514077870288
going_outcome,44.403907677382705
behave_way,34.75599296138874
fundamental_principles,39.88145406100106
people_demanding,65.5988081731864
spending,96.00076394049952
finance_minister,113.92618880929953
taken_advantage,86.54476676653123
fairly,105.41653295429302
national_debt,72.8859692449856
ninety,88.4400372643025
representing,86.62427259225146
percent_total,104.78860684061472
owing,88.86729382104657
remaining,93.6451875123137
debt_stock,94.02806737492989
debt_obligations,84.25447664563887
million_dollars,34.83989073042387
idb,59.26090494220236
interest_rate,87.90494843079021
lowered,103.62738730441141
plus,48.98028497410744
oversight,93.66313197388567
bodies,110.76917084630846
gain_access,92.24366568812438
surveillance,98.43250131904855
performed,97.66771115121482
registration,82.7386896828054
sister,75.66904630854081
weaker_expected,85.23492971788089
misbehavior,103.43607307643532
disastrous,92.0914249134926
low_cost,98.19905620579621
network_reconnaissance,74.90429357517573
activity_alaskan,69.2558003620249
alaska,71.55129354513384
delegation_trip,78.9779764610703
worst_case,75.43973163420834
incredible,66.53619517579595
fiscal,90.43864857493465
balances,85.5050458803868
fiscal_year,88.6513988922694
drugstores,89.53620306082284
179,96.36931129013092
55,77.27368941192725
locations,93.97421636982286
commerce_platforms,85.28188126335529
fiscal_2018,70.88561551859301
pharmacy,110.20571906415579
stabilize,95.22823669413273
saudis,108.47976574205074
exercise,96.26850676299966
swing,100.41799633007372
hard_predict,94.9661375117612
antofagasta,69.904878708508
cpi,95.69257246530238
landing,98.00627821878052
underlying,96.11957466573358
embarking,107.75127454564101
footprints,105.24366491625159
imported_cars,99.26670369470988
competitor,92.44140475549588
entering,100.40085793898477
apparel,90.52980306370719
data_showed,104.42607076487614
change_unfair,22.048327334583632
accept_balanced,25.097117051857364
operational,95.72123767587676
anchored,104.74658459165104
internationally,100.268510901433
strengthens,91.25872789363142
plant,85.10036235860898
slovakia,102.0246877700991
new_era,53.08230397778319
globalisation,91.51523265804757
programme,97.68826324860902
planning,98.11076495171328
complement,98.3269321191549
support_corporate,96.85009403251136
rd,93.9034248025799
engineering,93.30598007817845
functions,90.27807206612452
headquartered,104.4308159344078
temperature,101.2833438648719
spring_festival,92.59297200925738
yellow,96.1070820181207
sour,98.0677868198692
pineapples,78.59372709452182
warm,87.20948783110302
consequently,74.11158859310196
24,58.729721213712985
06,93.55872407612571
kg,76.95009970366648
production_season,96.88112215794465
judging,106.14499081473961
current_conditions,86.84587690213341
clouds,102.06159285081169
vis_vis,102.2413202622502
dealer,87.88115647351582
dealers,90.97417274914166
fees,104.46574064111412
transparent,89.04118093134245
majority_nigerians,70.67934595129594
rallying_duo,65.08612553165386
atiku_abubakar,60.88561775425788
peter_obi,53.907594728147735
presidential_vice,54.67593773816313
presidential_candidates,49.57642786413291
buhari_presidency,43.97426675530829
progressives_congress,48.15479096084598
resorted_manners,37.0090220132283
machinations,41.13119429595982
including_smear,35.596125910308174
campaigns_direct,37.05253620361949
attacks_persons,36.649044076036134
bid_run,43.218393342623415
submit,108.85910249920411
tehran,103.4187443745891
20000,80.64311715487119
renewed,100.91106733009605
slapped,93.81587791793008
textile_manufacturers,92.39340142988544
sharing_economy,102.30589794568564
appointment,95.97661550019893
replacement,93.89071327492746
absolutely_clear,100.46954794997278
operative,107.95206588499954
emphasis,95.04011905682023
arrest_huawei,98.14285707875811
meng_wanzhou,105.32300781760361
rattled,94.19662762400178
investor_confidence,92.5744521091374
extradition,101.12386594298319
g20_summit,84.19411030758296
spanner_works,70.20297192872002
headwinds_like,97.96508714833583
tighter_monetary,105.03672758435488
silicon_valley,63.45566413480223
problematic,91.84217711315412
classes,94.98170368332501
43,92.88118542023413
price_points,95.45022646657272
probably_biggest,94.01507990881363
basic,93.73513758823549
premise,73.18945751091903
inform,104.31600813316255
normally,96.62869708094476
arbitrary,96.34343013463504
designed,92.16062270420042
stricter,81.73900454354133
likes,73.7070482484629
walked,64.09059827082599
deal_reached,101.42311454660837
bargaining_chips,94.17284982342844
minimise,103.18548195530848
conversations,92.78918424050394
utilize,91.91758386029096
narrative,94.20775108096197
convince,87.73054621734444
continue_pursue,92.05834283230891
important_note,34.37675128301487
military_exercises,90.27006636906395
diplomacy,94.94952900757063
tsai,95.2814811272223
held_accountable,92.15992924035855
soybean_farmers,35.582296765489986
alliances,94.94926945844746
patients,84.3542214079646
spice,72.4882473039375
importer,89.3506780733603
pays,92.95514013208815
handling,97.41363001519277
nadatnan,47.86011917818313
natin,27.23657448352745
yung_ating,62.13908756111909
hindi_nila,38.35031131814836
tourist,79.70944614314851
na,38.17214836821179
address_longstanding,103.3328405134871
concerns_raised,102.92587462170974
lu,99.61215450327245
2002,94.59082733258272
switched,104.52083234731235
drug,87.63592052017654
treating,93.60796602926132
arrested,80.85120800342183
daily,87.80496847784902
supreme_court,78.64570679481908
mumbai,71.6661104057864
drugs,48.26475570900843
smuggled,100.85348590904724
disagreement,97.40641020223019
ignore,103.49990591107722
will_work,100.19108715949444
80_percent,109.22651141092129
pledge,92.76040632102927
meituan,94.83253547942809
ipo,87.76298036301996
drawing,88.58738814553986
transformation,90.10823970088727
manufacturing_industry,67.07598432246633
software,87.26038610816516
nokia,103.12022277638319
wages,88.29237677631914
employee,96.38478450341233
going_happen,66.67907262821876
maximum,74.90681041371688
minimum,75.57518525460999
strict,91.9690122996953
region_enjoy,91.67502046289519
technology_expertise,103.83908659783894
theft_ip,76.36569205280989
billions_billions,97.0009298308013
dollars_year,44.38584843804003
dark,86.27803436942393
hands_tied,51.09149288755821
negotiating_free,59.96985739950712
deals_parts,51.973166395129546
political_environment,94.73461345997958
accomplished,92.55541422542603
youth,81.74131257016397
career,94.3991229110883
risking,91.78387399453044
alarmed,95.27561865087547
likely_rock,73.48372664792954
markets_tarnish,65.40534527853296
bullish_sentiment,80.73370475596771
margin,62.67339132628971
centric,75.90965926768148
county,80.52065740922471
invites,98.9035720310956
headquarters,92.69189845303751
technology_innovation,28.898748569675636
positively,89.93666646140512
iot,82.38676233787876
localized,101.3500271575384
bridge,94.72469278200481
japanese_companies,90.47409783940682
hosting,98.62907616826114
term_health,55.753154170683246
harmful,91.79031403568254
ustr,24.679396251819426
including_forced,80.10376041214337
foreigners,86.6943676822259
risks_increased,67.62600297923149
significantly_course,61.7205557928861
driven_geopolitical,71.16828487252538
hey,84.27535621336943
miss,87.91257327539331
labour,105.16732164492494
sees,101.72348330222735
find_ways,112.02371736559763
deepen_reform,105.54567225515378
entrepreneurship,92.0269677243016
social,107.3833890736363
seemingly,92.05027675400783
calmed,88.38657062483867
notwithstanding,91.6838736717751
figure,91.34551425169873
need_find,85.44365885730869
low_levels,24.326029583354597
meetings_focused,80.76528212027672
facilitating_supply,68.52511523238216
agricultural_energy,68.92878358730239
growing_consumption,73.359324705413
major_investor,57.75289668638791
edge_technologies,99.93604587233375
epicenter,98.5968276860611
shifting,97.55219866141206
businesses_organizations,99.40569121136234
rely,97.00205895635783
organize,92.56453985528051
servers,97.1125391523903
cabinet,83.57891819279654
mass,95.76473913180082
power_distribution,105.46085076742143
units,93.87792988113921
switches,92.19763483969137
gear,112.14145755949868
simplify,103.91997968826875
remote,109.29667524304104
drivers,83.45491826682726
user,76.57724432062142
lower_cost,89.53203215884987
associated,101.6719270723598
adding_new,89.5411969675256
features,86.12395844834326
cooling,94.92224763563853
disaster,98.19942557514928
underscore,111.97430787974243
importance_free,107.27004674251407
skechers,103.20936457963826
growth_story,96.90953892918198
missing,96.22412224061274
dominican_republic,92.56108180886928
punishes_rewards,68.73153655972693
think_tanks,59.28385272197122
movie_studios,52.74491721186108
journalists,50.073071065022646
religious_leaders,58.250384891500396
political_candidates,59.62852457968882
depending_criticize,61.97501141024307
spends,98.9362765132362
propaganda,95.28274492576402
committed_working,91.01575567270912
customs_union,84.57315613479658
venture,85.33886546037651
capitals,100.9790082172853
governmental,96.4122014956209
patiently,93.9548383074847
eye,74.65814034350679
likely_send,103.013693649476
stayed,104.27828015266567
unilateral_measures,97.94711510110928
severe,97.83762271123005
favorably,105.65941148400029
bolstering,98.7283485554415
including_non,44.80736874689569
durable_goods,94.08825390840009
uncertainty_created,76.82014446420568
exert_pressure,102.21706220788452
principles,89.01917468396823
charter,94.73218103477629
wilbur,99.05467170573422
ross_said,93.21344010351655
tone,105.32125679067147
250,85.51679428781841
financial_aid,101.20602339433243
sponsors,109.31071400500376
donor,97.95800653921134
circle,90.61960365317583
arab_countries,113.91545830711895
commit,87.15301112608358
paying,86.55462235441266
diplomats,92.71097341190045
granted,97.06197945374018
higher_oil,85.80883853492567
reserve,97.08484765582755
going_interesting,97.12820655257482
151_billion,45.96340973977365
sounds,100.46924900030157
remember,92.99781761721539
lost_usd,47.95620755462625
puts_great,56.36069096194327
billion_year,32.27660224069776
studio,102.91817353723363
whopping,117.04829956209898
175,100.04075746547113
americans_buy,91.84642979952889
achieve_goal,102.5103434193895
upsetting,105.13566657916259
time_frame,97.27738716463561
districts,88.10961550315889
quality_products,83.29883564051576
convenient,86.57103586114584
decades_ago,94.7497235940822
better_worse,97.38450123032239
structurally,98.11853726190947
responsibilities,96.18015134615258
foot,106.01838058247702
digest,102.67926906328336
aftermath,102.63997782053812
hours,88.47856692356157
controlled,87.04251830181943
published,87.03754539665307
listen,29.45435010727361
observe,90.18633825481345
follow_suit,88.18774612454364
15_20,97.68832474235977
oversupply,85.49234807361594
consultations_issues,94.79376672433231
promote_plan,78.56912294102574
accept_reach,78.38402953361842
settlement_directly,20.468615290237636
mix,60.00465880399109
superior,102.44693222753513
conducts,92.78334757112192
edmonton,98.69712643066886
defend_legitimate,12.799697280208234
interests_necessary,13.119055557677452
officially,99.1097291429873
sweeping_tariffs,82.18666200876481
struggling,103.58095597088465
reflecting,87.67558196503083
pounds,83.38415628416386
linked,94.93098928939219
1000,94.15886044605028
gathering,94.94465471601714
far_lose,103.83906719687775
gift,91.79902838830702
ramps,101.88065117565104
fueled,97.79024075487621
tens_billions,82.46412164503114
ran,88.02944146473844
treated,104.10558252541284
attempted,95.17006682778377
sell_goods,92.28846573750876
treated_unfairly,44.16577136553691
going_fix,91.56447279319055
abiding,99.65946876438622
implied,94.59271308137471
hardest,91.90414746679006
northwest,93.74304984444419
substantially,93.82323926904289
southern,84.32040198449415
soybean_prices,95.04588499397815
north,91.14203672869336
loaded,86.9170138245164
ships,80.1667503774552
bow_face,56.40823745470864
threats_blackmail,51.329975173068824
additional_funding,34.3704087533201
plan_rapidly,36.14440412400175
continuing_invest,40.58627682186537
technology_talent,49.307891898025
deploy_fresh,57.35024810707952
quality_living,55.249736909855606
spaces,64.02153899912038
slowing_global,95.85898838670187
12_trillion,92.42281207338675
award,89.40137454297258
brics_countries,92.0543279047149
invited,91.12648892111406
60_percent,78.19319249407718
sovereignty_territorial,68.71801274214229
feelings_chinese,83.26797670603706
requirement,99.66014172013595
protect_ag,74.0336959860098
producers_effects,66.66871815290209
resulting_potential,76.86025578810246
having_direct,99.60999531059235
diaspora,97.3475283711418
promised,93.94479175423425
investors_cautious,109.19131253883653
bellwether,105.01552463524004
provisions,87.05884536247491
modernize,98.2854748618035
security_clearance,98.57788987395882
requiring,100.6011370589243
director_national,96.22882387303123
outreach,96.49575741851854
undertaken,99.43729569806632
state_election,95.93330168024733
information_sharing,84.2441815265829
structural_changes,82.58629252950058
apec,87.68539157632847
want_hear,106.63227318002721
populism,99.44283232374157
dangers,106.41175881011048
political_developments,107.05856740495794
cracked,99.04889531306168
sub,94.9061639007477
developed_countries,92.61306842058343
exceeding,102.34289455732406
developing_countries,98.12748644109972
54,105.2637542422952
nurturing,99.01107834496221
indians,102.7074371197541
adapt,94.91967226334694
chinese_students,85.45006484230844
studied,108.20695242668934
prefer,90.00138760132543
disproportionate,96.1708288029501
imbalanced,95.03562497887492
industrial_parks,96.14198500434833
menu,101.6995311221465
strain,88.87377310041536
manufacturing_tech,72.29450500883779
harvesting_benefits,69.7099128805029
boom_market,76.1200650816665
boost_investor,89.96163578392463
sentiment_positive,84.13707304397497
believe_signed,33.04824344697153
having_giant,27.398713786326756
economies_africa,31.41035090044039
interestingly,87.43226421816516
difficulty,93.7727960115146
arms,93.41073529797752
maldives,73.73119418218167
conceding,101.41804752158525
direct_impact,98.1815699161327
deep_knowledge,99.15747000333167
help_achieve,107.8182713057006
continuing_negotiate,74.32217524967238
negative_effect,85.50409735969988
turbulence,100.5062857571268
guide,95.95428774634863
treasury_yields,103.02616473977632
sooner,90.4841252540058
yield_curve,98.00646321296333
shaky,93.56197104445292
bilateral_relations,91.45571460795155
stabilise,102.10702178241162
taught,101.78787885177738
developed_great,15.256259638309125
fact_killing,12.699678736318047
absolutely_killing,17.159556176229852
manufacturing_sector,94.86770967636637
unequal,98.03108495023986
robotics,100.01328516994313
opposite,87.91698118097409
subsidizing,99.5164769487537
landmark,89.81835326285048
exhibitors,95.0084662935742
mice,75.37056940700546
highly_regarded,109.60765138771082
business_matching,93.69336027209634
knock,86.24593619961868
consequence,84.28053564117465
rest_asia,87.10395027314144
come_table,85.89630621465783
instead_targeting,24.84735633626255
fairly_traded,21.513472594713793
needs_stop,21.62381189312463
practices_harming,30.026980294529093
distorting_global,34.98984758527438
vegetable,99.0356421918198
vegetables,96.72915691720293
seasonal,91.3083389011228
end_april,102.23927798172856
trump_demanded,98.6731412257405
ongoing_nafta,103.78572933337163
gentleman,100.46849996729999
zuma,95.72332483575282
flight,90.42393000834716
laid,93.77333389069794
rob,88.15501954896715
ministers,93.27534455214754
long_engaging,39.78310981497287
related_acquisition,33.00459593156501
documented_extensive,40.87055661250922
report_published,41.67894223968693
march_22,38.78367828628808
deepen_massive,40.89698123258467
vigorous,103.54104576779518
food_products,87.79469936942667
transferred,95.55282169647333
intense_competition,77.4889512799643
got_hit,95.07894806947927
got_best,93.52151625345864
smooth,86.77986112638332
cohn,79.33628147403435
kudlow_said,104.35456605197412
suggested,89.37823195283576
believing,88.82449924558412
ripping,53.497716947159894
currency_manipulation,89.83611380052243
efforts_create,80.49583219290074
corridors,84.27775826227119
vulnerable,101.42213111717994
dictated,92.22580814862404
cdr,74.47061449758378
proper_time,96.45002782708328
unfold,103.71128442894707
rising_bond,80.20854207766574
policy_mistakes,93.71001605532965
defined,83.48467695993833
clinton,87.14152135131157
dangerous_game,104.6693651188324
monsoon,94.30004295910224
supplying,104.01493215565159
raised_questions,102.23273870445153
general_electric,82.80980384456517
quarter_2018,88.2429139630488
zacks_consensus,81.28847581306393
strong_operational,103.78635461463494
stringent,101.98740009954717
moving_ahead,104.52966632496326
innovations,86.0597914476471
ge,93.48857054585599
dividend,88.90920084180068
peak,93.42652484635346
complementary,92.04918358347513
depth,88.86674129682629
ireland,90.72865850565252
offices,89.5894647015846
respective,99.35553412016368
ambition,93.68607885116016
touchpoints,108.87834025607076
ambitious_businesses,95.89234905327811
existing_international,94.89876177979416
demonstrating,88.35042179402248
robert_lighthizer,48.73225217556475
administration_officials,86.25708672256806
public_comment,88.99834379250085
finalized,98.31462570362444
unfairly,94.12740644177428
retaliated,70.65259216225614
resistance,98.67300296753108
killings,94.60315829816074
petroleum,95.84100753634172
lpg,83.39308432082993
member_companies,94.74688788876543
ride_bumpy,91.90193932061922
government_aggressively,12.201048153775991
working_undermine,8.946940798665706
tech_industries,10.318160726486218
leadership_unfair,8.974325422578241
practices_industrial,12.240244211246111
qatar_airways,95.7469577639086
gateway,91.08327910659601
qsuite,92.3526405316673
unparalleled,93.09071490030055
luxury,83.31749384991623
unscathed,99.8796623421976
centers,87.43543146808356
superpowers,93.59199068276241
ensure_got,64.02969180129438
arrangements,73.44318653525156
left_european,61.78793942165128
hardly,104.06053384061939
worth_noting,94.15606765134731
disappointing,84.96934557677898
washington_dc,86.4841903507586
inch,105.6022213236331
case_scenarios,103.30197178443485
war_words,99.11230189228705
harsher,97.60510672365733
dimensional,97.07951632802957
removes,87.83655653481989
thrilled,101.98494761105437
gatwick,95.66316758851333
travellers,77.49556390945763
promotional,101.65433015482256
renewed_focus,95.23714414048278
neighbourhood,88.34287292160913
news_wednesday,69.61677747295843
officials_invited,69.77395839626534
restart,70.49330375293583
talks_suggests,80.93701416183106
delayed,76.37214372566544
think_chance,66.95932284115604
fresh_talks,75.77542395210277
session,96.06960640092979
g20,104.32566934559026
dedicated,90.32094034206182
incomplete,87.16658809093329
rapid_development,105.59716258949673
product_quality,86.35285167278478
individually,102.44880461171553
owned_businesses,87.37178715916103
employed,89.13738024294939
340,79.35997789506823
losing_money,88.66688734414683
dumping_cheap,97.67256355955523
ftas,92.86880830899682
shall,99.60263229594212
pipeline,98.44587471331488
bring_huge,97.35344758239084
la,90.79142865954094
22_million,101.67266404640573
officially_echoed,82.16498063153848
optimism_bilateral,79.83923141371977
confirming,98.29575016481745
comply,90.05606566101
local_laws,109.16329288452131
regulations,92.8684963588692
disclosure,96.40927706051046
win_situation,51.93822713309608
world_trades,56.33563667590123
recent_developments,90.67659181453905
reiterating,79.33736246442388
will_initiate,75.42403207130744
exclusively,99.28205796566066
price_index,99.08041572375265
faced,105.17694169359255
intelligence_efforts,100.20574819008925
coolpad,104.19825060043138
hoping,106.96387892646347
perception,97.0668766949721
charlie,102.69161197464321
shenzhen,90.65264739712542
breaking_rules,106.12714100139517
viewed,84.11406049700409
smes,88.61701204653978
served,91.44182836690815
capacities,104.32940667029006
startups,85.32650980640135
batch,98.40283824180119
80_million,86.43552007337532
keeping_nuclear,71.99314021629719
weapon_stockpile,59.41677986937307
safe_reliable,57.57366491825416
pushing_frontiers,57.961936837733184
energy_research,58.05415171973458
working_beat,58.69018198573462
technological_advances,66.30943088120348
remain_positive,80.47090393008675
term_outlook,85.64906585346127
foothold,95.17996834215553
tasks,91.49478419306922
falling_apart,47.94606385135094
australian_casino,38.46546880095959
businesses_missing,36.83275162757425
budgets_big,40.094984446269265
got_mariah,55.252730345403414
breaking_thinking,54.91802642997658
f,60.00519697840362
lift,91.01888251104866
prevents,96.84401977754904
chipmakers,92.23635523147138
positive_contribution,84.89644070532684
positive_territory,92.95187974823517
wh,82.47230680135455
aide,93.77965729407963
declines,88.65628977711462
hillary_clinton,87.89850098929482
bush,74.94321936639841
races,101.87060632619234
somebody,88.88796931520851
imposes,91.20368216609032
common_duty,16.96252838180054
america_russia,12.941164026376088
destroy,22.800795110174793
turned_hot,10.004523381430703
conflicts_history,11.576762855198707
bravely_responsibly,13.505699826003259
reform_rules,16.55983094963608
based_international,23.923667127925853
purely,92.79033480314915
marketplaces,99.32476700541758
particularly_true,98.7553501945858
big_effect,81.33025077196555
incredibly_important,81.32701810090495
visible,95.78919397956068
administration_pursuing,83.05764888985112
wto_dispute,83.66186068860206
came_lower,99.18798956303155
sticks,94.21858084090127
regional_value,97.63592501955758
spill,99.32417452071749
capital_expenditure,103.90910849354856
eventually,102.30542623102731
donald_john,81.43323314375122
candidates,97.81546234972144
